Year,Month,Reservoir,System,Capacity_ML,Volume_ML,Percent_Full
2023,3,Wilsons,Ballarat,1010,82,8.1
2023,4,Wilsons,Ballarat,1010,141,14
2023,5,Wilsons,Ballarat,1010,96,9.5
2023,6,Wilsons,Ballarat,1010,91,9
2023,7,Wilsons,Ballarat,1010,89,8.8
2023,8,Wilsons,Ballarat,1010,86,8.5
2023,9,Wilsons,Ballarat,1010,85,8.4
2023,10,Wilsons,Ballarat,1010,85,8.4
2023,11,Wilsons,Ballarat,1010,82,8.1
2023,12,Wilsons,Ballarat,1010,81,8
2024,1,Wilsons,Ballarat,1010,90,8.9
2024,2,Wilsons,Ballarat,1010,84,8.3
2024,3,Wilsons,Ballarat,1010,79,7.8
2024,4,Wilsons,Ballarat,1010,87,8.6
2024,5,Wilsons,Ballarat,1010,95,9.4
2024,6,Wilsons,Ballarat,1010,111,11
2024,7,Wilsons,Ballarat,1010,111,11
2024,8,Wilsons,Ballarat,1010,43,4.3
2024,9,Wilsons,Ballarat,1010,80,7.9
2024,10,Wilsons,Ballarat,1010,88,8.7
2024,11,Wilsons,Ballarat,1010,80,7.9
2024,12,Wilsons,Ballarat,1010,68,6.7
2025,1,Wilsons,Ballarat,1010,56,5.5
2025,2,Wilsons,Ballarat,1010,45,4.5
2025,3,Wilsons,Ballarat,1010,37,3.7
2025,4,Wilsons,Ballarat,1010,39,3.9
2025,5,Wilsons,Ballarat,1010,27,2.7
2025,6,Wilsons,Ballarat,1010,36,3.6
2025,7,Wilsons,Ballarat,1010,59,5.8
2025,8,Wilsons,Ballarat,1010,136,13.5
2025,9,Wilsons,Ballarat,1010,219,21.7
2010,1,Gong Gong,Ballarat,1902,261,13.7
2010,2,Gong Gong,Ballarat,1902,255,13.4
2010,3,Gong Gong,Ballarat,1902,258,13.6
2010,4,Gong Gong,Ballarat,1902,258,13.6
2010,5,Gong Gong,Ballarat,1902,191,10
2010,6,Gong Gong,Ballarat,1902,115,6
2010,7,Gong Gong,Ballarat,1902,67,3.5
2010,8,Gong Gong,Ballarat,1902,642,33.8
2010,9,Gong Gong,Ballarat,1902,896,47.1
2010,10,Gong Gong,Ballarat,1902,802,42.2
2010,11,Gong Gong,Ballarat,1902,906,47.6
2010,12,Gong Gong,Ballarat,1902,255,13.4
2011,1,Gong Gong,Ballarat,1902,69,3.6
2011,2,Gong Gong,Ballarat,1902,527,27.7
2011,3,Gong Gong,Ballarat,1902,522,27.4
2011,4,Gong Gong,Ballarat,1902,536,28.2
2011,5,Gong Gong,Ballarat,1902,133,7
2011,6,Gong Gong,Ballarat,1902,56,2.9
2011,7,Gong Gong,Ballarat,1902,38,2
2011,8,Gong Gong,Ballarat,1902,14,0.7
2011,9,Gong Gong,Ballarat,1902,19,1
2011,10,Gong Gong,Ballarat,1902,62,3.3
2011,11,Gong Gong,Ballarat,1902,66,3.5
2011,12,Gong Gong,Ballarat,1902,21,1.1
2012,1,Gong Gong,Ballarat,1902,0,0
2012,2,Gong Gong,Ballarat,1902,0,0
2012,3,Gong Gong,Ballarat,1902,1,0.1
2012,4,Gong Gong,Ballarat,1902,12,0.6
2012,5,Gong Gong,Ballarat,1902,305,16
2012,6,Gong Gong,Ballarat,1902,954,50.2
2012,7,Gong Gong,Ballarat,1902,1883,99
2012,8,Gong Gong,Ballarat,1902,1907,100.3
2012,9,Gong Gong,Ballarat,1902,1902,100
2012,10,Gong Gong,Ballarat,1902,1894,99.6
2012,11,Gong Gong,Ballarat,1902,1891,99.4
2012,12,Gong Gong,Ballarat,1902,1885,99.1
2013,1,Gong Gong,Ballarat,1902,1824,95.9
2013,2,Gong Gong,Ballarat,1902,1793,94.3
2013,3,Gong Gong,Ballarat,1902,1774,93.3
2013,4,Gong Gong,Ballarat,1902,1759,92.5
2013,5,Gong Gong,Ballarat,1902,1761,92.6
2013,6,Gong Gong,Ballarat,1902,1767,92.9
2013,7,Gong Gong,Ballarat,1902,1756,92.3
2013,8,Gong Gong,Ballarat,1902,1530,80.4
2013,9,Gong Gong,Ballarat,1902,1537,80.8
2013,10,Gong Gong,Ballarat,1902,1545,81.2
2013,11,Gong Gong,Ballarat,1902,1332,70
2013,12,Gong Gong,Ballarat,1902,1006,52.9
2014,1,Gong Gong,Ballarat,1902,929,48.8
2014,2,Gong Gong,Ballarat,1902,876,46.1
2014,3,Gong Gong,Ballarat,1902,848,44.6
2014,4,Gong Gong,Ballarat,1902,740,38.9
2014,5,Gong Gong,Ballarat,1902,479,25.2
2014,6,Gong Gong,Ballarat,1902,513,27
2014,7,Gong Gong,Ballarat,1902,530,27.9
2014,8,Gong Gong,Ballarat,1902,893,47
2014,9,Gong Gong,Ballarat,1902,954,50.2
2014,10,Gong Gong,Ballarat,1902,968,50.9
2014,11,Gong Gong,Ballarat,1902,961,50.5
2014,12,Gong Gong,Ballarat,1902,971,51.1
2015,1,Gong Gong,Ballarat,1902,858,45.1
2015,2,Gong Gong,Ballarat,1902,851,44.7
2015,3,Gong Gong,Ballarat,1902,837,44
2015,4,Gong Gong,Ballarat,1902,832,43.7
2015,5,Gong Gong,Ballarat,1902,712,37.4
2015,6,Gong Gong,Ballarat,1902,502,26.4
2015,7,Gong Gong,Ballarat,1902,461,24.2
2015,8,Gong Gong,Ballarat,1902,494,26
2015,9,Gong Gong,Ballarat,1902,416,21.9
2015,10,Gong Gong,Ballarat,1902,344,18.1
2015,11,Gong Gong,Ballarat,1902,338,17.8
2015,12,Gong Gong,Ballarat,1902,327,17.2
2016,1,Gong Gong,Ballarat,1902,202,10.6
2016,2,Gong Gong,Ballarat,1902,196,10.3
2016,3,Gong Gong,Ballarat,1902,192,10.1
2016,4,Gong Gong,Ballarat,1902,193,10.1
2016,5,Gong Gong,Ballarat,1902,196,10.3
2016,6,Gong Gong,Ballarat,1902,247,13
2016,7,Gong Gong,Ballarat,1902,795,41.8
2016,8,Gong Gong,Ballarat,1902,1193,62.7
2016,9,Gong Gong,Ballarat,1902,2026,106.5
2016,10,Gong Gong,Ballarat,1902,1929,101.4
2016,11,Gong Gong,Ballarat,1902,1904,100.1
2016,12,Gong Gong,Ballarat,1902,1851,97.3
2017,1,Gong Gong,Ballarat,1902,1853,97.4
2017,2,Gong Gong,Ballarat,1902,1843,96.9
2017,3,Gong Gong,Ballarat,1902,1824,95.9
2017,4,Gong Gong,Ballarat,1902,1787,94
2017,5,Gong Gong,Ballarat,1902,1547,81.3
2017,6,Gong Gong,Ballarat,1902,1530,80.4
2017,7,Gong Gong,Ballarat,1902,1566,82.3
2017,8,Gong Gong,Ballarat,1902,1466,77.1
2017,9,Gong Gong,Ballarat,1902,1452,76.3
2017,10,Gong Gong,Ballarat,1902,1614,84.9
2017,11,Gong Gong,Ballarat,1902,1437,75.6
2017,12,Gong Gong,Ballarat,1902,1489,78.3
2018,1,Gong Gong,Ballarat,1902,1330,69.9
2018,2,Gong Gong,Ballarat,1902,1311,68.9
2018,3,Gong Gong,Ballarat,1902,1300,68.3
2018,4,Gong Gong,Ballarat,1902,1292,67.9
2018,5,Gong Gong,Ballarat,1902,1319,69.3
2018,6,Gong Gong,Ballarat,1902,1349,70.9
2018,7,Gong Gong,Ballarat,1902,1432,75.3
2018,8,Gong Gong,Ballarat,1902,1547,81.3
2018,9,Gong Gong,Ballarat,1902,1349,70.9
2018,10,Gong Gong,Ballarat,1902,1105,58.1
2018,11,Gong Gong,Ballarat,1902,874,46
2018,12,Gong Gong,Ballarat,1902,683,35.9
2019,1,Gong Gong,Ballarat,1902,660,34.7
2019,2,Gong Gong,Ballarat,1902,644,33.9
2019,3,Gong Gong,Ballarat,1902,628,33
2019,4,Gong Gong,Ballarat,1902,622,32.7
2019,5,Gong Gong,Ballarat,1902,659,34.6
2019,6,Gong Gong,Ballarat,1902,1423,74.8
2019,7,Gong Gong,Ballarat,1902,1723,90.6
2019,8,Gong Gong,Ballarat,1902,1926,101.3
2019,9,Gong Gong,Ballarat,1902,1921,101
2019,10,Gong Gong,Ballarat,1902,1907,100.3
2019,11,Gong Gong,Ballarat,1902,1798,94.5
2019,12,Gong Gong,Ballarat,1902,1521,80
2020,1,Gong Gong,Ballarat,1902,1321,69.5
2020,2,Gong Gong,Ballarat,1902,1048,55.1
2020,3,Gong Gong,Ballarat,1902,840,44.2
2020,4,Gong Gong,Ballarat,1902,633,33.3
2020,5,Gong Gong,Ballarat,1902,663,34.9
2020,6,Gong Gong,Ballarat,1902,738,38.8
2020,7,Gong Gong,Ballarat,1902,843,44.3
2020,8,Gong Gong,Ballarat,1902,1326,69.7
2020,9,Gong Gong,Ballarat,1902,1425,74.9
2020,10,Gong Gong,Ballarat,1902,1658,87.2
2020,11,Gong Gong,Ballarat,1902,1578,83
2020,12,Gong Gong,Ballarat,1902,1371,72.1
2021,1,Gong Gong,Ballarat,1902,1269,66.7
2021,2,Gong Gong,Ballarat,1902,1253,65.9
2021,3,Gong Gong,Ballarat,1902,1255,66
2021,4,Gong Gong,Ballarat,1902,1139,59.9
2021,5,Gong Gong,Ballarat,1902,858,45.1
2021,6,Gong Gong,Ballarat,1902,929,48.8
2021,7,Gong Gong,Ballarat,1902,1695,89.1
2021,8,Gong Gong,Ballarat,1902,1918,100.8
2021,9,Gong Gong,Ballarat,1902,1915,100.7
2021,10,Gong Gong,Ballarat,1902,1899,99.8
2021,11,Gong Gong,Ballarat,1902,1829,96.2
2021,12,Gong Gong,Ballarat,1902,1795,94.4
2022,1,Gong Gong,Ballarat,1902,1803,94.8
2022,2,Gong Gong,Ballarat,1902,1780,93.6
2022,3,Gong Gong,Ballarat,1902,1880,98.8
2022,4,Gong Gong,Ballarat,1902,1769,93
2022,5,Gong Gong,Ballarat,1902,1533,80.6
2022,6,Gong Gong,Ballarat,1902,1362,71.6
2022,7,Gong Gong,Ballarat,1902,1177,61.9
2022,8,Gong Gong,Ballarat,1902,1943,102.1
2022,9,Gong Gong,Ballarat,1902,1915,100.7
2022,10,Gong Gong,Ballarat,1902,1915,100.7
2022,11,Gong Gong,Ballarat,1902,1915,100.7
2022,12,Gong Gong,Ballarat,1902,1910,100.4
2023,1,Gong Gong,Ballarat,1902,1910,100.4
2023,2,Gong Gong,Ballarat,1902,1774,93.3
2023,3,Gong Gong,Ballarat,1902,1486,78.1
2023,4,Gong Gong,Ballarat,1902,1233,64.8
2023,5,Gong Gong,Ballarat,1902,1077,56.6
2023,6,Gong Gong,Ballarat,1902,1162,61.1
2023,7,Gong Gong,Ballarat,1902,1414,74.3
2023,8,Gong Gong,Ballarat,1902,1486,78.1
2023,9,Gong Gong,Ballarat,1902,1540,81
2023,10,Gong Gong,Ballarat,1902,1535,80.7
2023,11,Gong Gong,Ballarat,1902,1296,68.1
2023,12,Gong Gong,Ballarat,1902,1081,56.8
2024,1,Gong Gong,Ballarat,1902,1084,57
2024,2,Gong Gong,Ballarat,1902,1055,55.5
2024,3,Gong Gong,Ballarat,1902,1037,54.5
2024,4,Gong Gong,Ballarat,1902,1037,54.5
2024,5,Gong Gong,Ballarat,1902,905,47.6
2024,6,Gong Gong,Ballarat,1902,638,33.5
2024,7,Gong Gong,Ballarat,1902,502,26.4
2024,8,Gong Gong,Ballarat,1902,321,16.9
2024,9,Gong Gong,Ballarat,1902,277,14.6
2024,10,Gong Gong,Ballarat,1902,305,16
2024,11,Gong Gong,Ballarat,1902,305,16
2024,12,Gong Gong,Ballarat,1902,297,15.6
2025,1,Gong Gong,Ballarat,1902,290,15.2
2025,2,Gong Gong,Ballarat,1902,281,14.8
2025,3,Gong Gong,Ballarat,1902,273,14.4
2025,4,Gong Gong,Ballarat,1902,269,14.1
2025,5,Gong Gong,Ballarat,1902,270,14.2
2025,6,Gong Gong,Ballarat,1902,282,14.8
2025,7,Gong Gong,Ballarat,1902,306,16.1
2025,8,Gong Gong,Ballarat,1902,419,22
2025,9,Gong Gong,Ballarat,1902,483,25.4
2010,1,Lal Lal (CHW share),Ballarat,35670,3477,9.7
2010,2,Lal Lal (CHW share),Ballarat,35670,3424,9.6
2010,3,Lal Lal (CHW share),Ballarat,35670,3417,9.6
2010,4,Lal Lal (CHW share),Ballarat,35670,3404,9.5
2010,5,Lal Lal (CHW share),Ballarat,35670,3017,8.5
2010,6,Lal Lal (CHW share),Ballarat,35670,3077,8.6
2010,7,Lal Lal (CHW share),Ballarat,35670,377,1.1
2010,8,Lal Lal (CHW share),Ballarat,35670,6417,18
2010,9,Lal Lal (CHW share),Ballarat,35670,16612,46.6
2010,10,Lal Lal (CHW share),Ballarat,35670,17111,48
2010,11,Lal Lal (CHW share),Ballarat,35670,19901,55.8
2010,12,Lal Lal (CHW share),Ballarat,35670,22663,63.5
2011,1,Lal Lal (CHW share),Ballarat,35670,29860,83.7
2011,2,Lal Lal (CHW share),Ballarat,35670,33267,93.3
2011,3,Lal Lal (CHW share),Ballarat,35670,33112,92.8
2011,4,Lal Lal (CHW share),Ballarat,35670,32765,91.9
2011,5,Lal Lal (CHW share),Ballarat,35670,32558,91.3
2011,6,Lal Lal (CHW share),Ballarat,35670,33008,92.5
2011,7,Lal Lal (CHW share),Ballarat,35670,35670,100
2011,8,Lal Lal (CHW share),Ballarat,35670,35670,100
2011,9,Lal Lal (CHW share),Ballarat,35670,35670,100
2011,10,Lal Lal (CHW share),Ballarat,35670,35670,100
2011,11,Lal Lal (CHW share),Ballarat,35670,35670,100
2011,12,Lal Lal (CHW share),Ballarat,35670,35491,99.5
2012,1,Lal Lal (CHW share),Ballarat,35670,34577,96.9
2012,2,Lal Lal (CHW share),Ballarat,35670,33991,95.3
2012,3,Lal Lal (CHW share),Ballarat,35670,33484,93.9
2012,4,Lal Lal (CHW share),Ballarat,35670,33025,92.6
2012,5,Lal Lal (CHW share),Ballarat,35670,32745,91.8
2012,6,Lal Lal (CHW share),Ballarat,35670,35670,100
2012,7,Lal Lal (CHW share),Ballarat,35670,35670,100
2012,8,Lal Lal (CHW share),Ballarat,35670,35670,100
2012,9,Lal Lal (CHW share),Ballarat,35670,35670,100
2012,10,Lal Lal (CHW share),Ballarat,35670,35670,100
2012,11,Lal Lal (CHW share),Ballarat,35670,35085,98.4
2012,12,Lal Lal (CHW share),Ballarat,35670,34812,97.6
2013,1,Lal Lal (CHW share),Ballarat,35670,33512,94
2013,2,Lal Lal (CHW share),Ballarat,35670,32966,92.4
2013,3,Lal Lal (CHW share),Ballarat,35670,32256,90.4
2013,4,Lal Lal (CHW share),Ballarat,35670,31751,89
2013,5,Lal Lal (CHW share),Ballarat,35670,31314,87.8
2013,6,Lal Lal (CHW share),Ballarat,35670,31104,87.2
2013,7,Lal Lal (CHW share),Ballarat,35670,30935,86.7
2013,8,Lal Lal (CHW share),Ballarat,35670,31503,88.3
2013,9,Lal Lal (CHW share),Ballarat,35670,31920,89.5
2013,10,Lal Lal (CHW share),Ballarat,35670,32291,90.5
2013,11,Lal Lal (CHW share),Ballarat,35670,32275,90.5
2013,12,Lal Lal (CHW share),Ballarat,35670,31562,88.5
2014,1,Lal Lal (CHW share),Ballarat,35670,30933,86.7
2014,2,Lal Lal (CHW share),Ballarat,35670,30021,84.2
2014,3,Lal Lal (CHW share),Ballarat,35670,29587,82.9
2014,4,Lal Lal (CHW share),Ballarat,35670,29321,82.2
2014,5,Lal Lal (CHW share),Ballarat,35670,29001,81.3
2014,6,Lal Lal (CHW share),Ballarat,35670,28940,81.1
2014,7,Lal Lal (CHW share),Ballarat,35670,29009,81.3
2014,8,Lal Lal (CHW share),Ballarat,35670,30673,86
2014,9,Lal Lal (CHW share),Ballarat,35670,30972,86.8
2014,10,Lal Lal (CHW share),Ballarat,35670,30766,86.3
2014,11,Lal Lal (CHW share),Ballarat,35670,30883,86.6
2014,12,Lal Lal (CHW share),Ballarat,35670,30265,84.8
2015,1,Lal Lal (CHW share),Ballarat,35670,29336,82.2
2015,2,Lal Lal (CHW share),Ballarat,35670,28923,81.1
2015,3,Lal Lal (CHW share),Ballarat,35670,28083,78.7
2015,4,Lal Lal (CHW share),Ballarat,35670,27768,77.8
2015,5,Lal Lal (CHW share),Ballarat,35670,27500,77.1
2015,6,Lal Lal (CHW share),Ballarat,35670,27237,76.4
2015,7,Lal Lal (CHW share),Ballarat,35670,27106,76
2015,8,Lal Lal (CHW share),Ballarat,35670,27111,76
2015,9,Lal Lal (CHW share),Ballarat,35670,27101,76
2015,10,Lal Lal (CHW share),Ballarat,35670,26491,74.3
2015,11,Lal Lal (CHW share),Ballarat,35670,25835,72.4
2015,12,Lal Lal (CHW share),Ballarat,35670,24815,69.6
2016,1,Lal Lal (CHW share),Ballarat,35670,24113,67.6
2016,2,Lal Lal (CHW share),Ballarat,35670,23435,65.7
2016,3,Lal Lal (CHW share),Ballarat,35670,22638,63.5
2016,4,Lal Lal (CHW share),Ballarat,35670,22143,62.1
2016,5,Lal Lal (CHW share),Ballarat,35670,21784,61.1
2016,6,Lal Lal (CHW share),Ballarat,35670,21544,60.4
2016,7,Lal Lal (CHW share),Ballarat,35670,23224,65.1
2016,8,Lal Lal (CHW share),Ballarat,35670,25211,70.7
2016,9,Lal Lal (CHW share),Ballarat,35670,35670,100
2016,10,Lal Lal (CHW share),Ballarat,35670,35670,100
2016,11,Lal Lal (CHW share),Ballarat,35670,35619,99.9
2016,12,Lal Lal (CHW share),Ballarat,35670,34367,96.3
2017,1,Lal Lal (CHW share),Ballarat,35670,33468,93.8
2017,2,Lal Lal (CHW share),Ballarat,35670,32615,91.4
2017,3,Lal Lal (CHW share),Ballarat,35670,31930,89.5
2017,4,Lal Lal (CHW share),Ballarat,35670,31499,88.3
2017,5,Lal Lal (CHW share),Ballarat,35670,31364,87.9
2017,6,Lal Lal (CHW share),Ballarat,35670,31379,88
2017,7,Lal Lal (CHW share),Ballarat,35670,31699,88.9
2017,8,Lal Lal (CHW share),Ballarat,35670,32667,91.6
2017,9,Lal Lal (CHW share),Ballarat,35670,34122,95.7
2017,10,Lal Lal (CHW share),Ballarat,35670,33709,94.5
2017,11,Lal Lal (CHW share),Ballarat,35670,33272,93.3
2017,12,Lal Lal (CHW share),Ballarat,35670,33136,92.9
2018,1,Lal Lal (CHW share),Ballarat,35670,31632,88.7
2018,2,Lal Lal (CHW share),Ballarat,35670,30803,86.4
2018,3,Lal Lal (CHW share),Ballarat,35670,29837,83.6
2018,4,Lal Lal (CHW share),Ballarat,35670,29171,81.8
2018,5,Lal Lal (CHW share),Ballarat,35670,28841,80.9
2018,6,Lal Lal (CHW share),Ballarat,35670,28500,79.9
2018,7,Lal Lal (CHW share),Ballarat,35670,28556,80.1
2018,8,Lal Lal (CHW share),Ballarat,35670,29882,83.8
2018,9,Lal Lal (CHW share),Ballarat,35670,30160,84.6
2018,10,Lal Lal (CHW share),Ballarat,35670,29844,83.7
2018,11,Lal Lal (CHW share),Ballarat,35670,29304,82.2
2018,12,Lal Lal (CHW share),Ballarat,35670,28328,79.4
2019,1,Lal Lal (CHW share),Ballarat,35670,27404,76.8
2019,2,Lal Lal (CHW share),Ballarat,35670,25901,72.6
2019,3,Lal Lal (CHW share),Ballarat,35670,24795,69.5
2019,4,Lal Lal (CHW share),Ballarat,35670,24119,67.6
2019,5,Lal Lal (CHW share),Ballarat,35670,23947,67.1
2019,6,Lal Lal (CHW share),Ballarat,35670,26051,73
2019,7,Lal Lal (CHW share),Ballarat,35670,30320,85
2019,8,Lal Lal (CHW share),Ballarat,35670,35700,100.1
2019,9,Lal Lal (CHW share),Ballarat,35670,35670,100
2019,10,Lal Lal (CHW share),Ballarat,35670,35535,99.6
2019,11,Lal Lal (CHW share),Ballarat,35670,35144,98.5
2019,12,Lal Lal (CHW share),Ballarat,35670,34102,95.6
2020,1,Lal Lal (CHW share),Ballarat,35670,33323,93.4
2020,2,Lal Lal (CHW share),Ballarat,35670,32755,91.8
2020,3,Lal Lal (CHW share),Ballarat,35670,32134,90.1
2020,4,Lal Lal (CHW share),Ballarat,35670,31786,89.1
2020,5,Lal Lal (CHW share),Ballarat,35670,31827,89.2
2020,6,Lal Lal (CHW share),Ballarat,35670,32195,90.3
2020,7,Lal Lal (CHW share),Ballarat,35670,32863,92.1
2020,8,Lal Lal (CHW share),Ballarat,35670,35670,100
2020,9,Lal Lal (CHW share),Ballarat,35670,35670,100
2020,10,Lal Lal (CHW share),Ballarat,35670,35670,100
2020,11,Lal Lal (CHW share),Ballarat,35670,35602,99.8
2020,12,Lal Lal (CHW share),Ballarat,35670,35016,98.2
2021,1,Lal Lal (CHW share),Ballarat,35670,33985,95.3
2021,2,Lal Lal (CHW share),Ballarat,35670,33013,92.6
2021,3,Lal Lal (CHW share),Ballarat,35670,32381,90.8
2021,4,Lal Lal (CHW share),Ballarat,35670,31757,89
2021,5,Lal Lal (CHW share),Ballarat,35670,31216,87.5
2021,6,Lal Lal (CHW share),Ballarat,35670,32021,89.8
2021,7,Lal Lal (CHW share),Ballarat,35670,34084,95.6
2021,8,Lal Lal (CHW share),Ballarat,35670,35670,100
2021,9,Lal Lal (CHW share),Ballarat,35670,35670,100
2021,10,Lal Lal (CHW share),Ballarat,35670,35670,100
2021,11,Lal Lal (CHW share),Ballarat,35670,35670,100
2021,12,Lal Lal (CHW share),Ballarat,35670,34937,97.9
2022,1,Lal Lal (CHW share),Ballarat,35670,34549,96.9
2022,2,Lal Lal (CHW share),Ballarat,35670,33546,94
2022,3,Lal Lal (CHW share),Ballarat,35670,55204,154.8
2022,4,Lal Lal (CHW share),Ballarat,35670,32371,90.8
2022,5,Lal Lal (CHW share),Ballarat,35670,31834,89.2
2022,6,Lal Lal (CHW share),Ballarat,35670,32259,90.4
2022,7,Lal Lal (CHW share),Ballarat,35670,32679,91.6
2022,8,Lal Lal (CHW share),Ballarat,35670,35670,100
2022,9,Lal Lal (CHW share),Ballarat,35670,35670,100
2022,10,Lal Lal (CHW share),Ballarat,35670,35670,100
2022,11,Lal Lal (CHW share),Ballarat,35670,35670,100
2022,12,Lal Lal (CHW share),Ballarat,35670,35550,99.7
2023,1,Lal Lal (CHW share),Ballarat,35670,34476,96.7
2023,2,Lal Lal (CHW share),Ballarat,35670,33932,95.1
2023,3,Lal Lal (CHW share),Ballarat,35670,33580,94.1
2023,4,Lal Lal (CHW share),Ballarat,35670,33422,93.7
2023,5,Lal Lal (CHW share),Ballarat,35670,33410,93.7
2023,6,Lal Lal (CHW share),Ballarat,35670,34714,97.3
2023,7,Lal Lal (CHW share),Ballarat,35670,35670,100
2023,8,Lal Lal (CHW share),Ballarat,35670,35670,100
2023,9,Lal Lal (CHW share),Ballarat,35670,35555,99.7
2023,10,Lal Lal (CHW share),Ballarat,35670,35490,99.5
2023,11,Lal Lal (CHW share),Ballarat,35670,35155,98.6
2023,12,Lal Lal (CHW share),Ballarat,35670,35171,98.6
2024,1,Lal Lal (CHW share),Ballarat,35670,34716,97.3
2024,2,Lal Lal (CHW share),Ballarat,35670,33641,94.3
2024,3,Lal Lal (CHW share),Ballarat,35670,32223,90.3
2024,4,Lal Lal (CHW share),Ballarat,35670,31843,89.3
2024,5,Lal Lal (CHW share),Ballarat,35670,31456,88.2
2024,6,Lal Lal (CHW share),Ballarat,35670,31137,87.3
2024,7,Lal Lal (CHW share),Ballarat,35670,31152,87.3
2024,8,Lal Lal (CHW share),Ballarat,35670,31154,87.3
2024,9,Lal Lal (CHW share),Ballarat,35670,30709,86.1
2024,10,Lal Lal (CHW share),Ballarat,35670,29906,83.8
2024,11,Lal Lal (CHW share),Ballarat,35670,28721,80.5
2024,12,Lal Lal (CHW share),Ballarat,35670,27319,76.6
2025,1,Lal Lal (CHW share),Ballarat,35670,26155,73.3
2025,2,Lal Lal (CHW share),Ballarat,35670,24887,69.8
2025,3,Lal Lal (CHW share),Ballarat,35670,23119,64.8
2025,4,Lal Lal (CHW share),Ballarat,35670,22009,61.7
2025,5,Lal Lal (CHW share),Ballarat,35670,21079,59.1
2025,6,Lal Lal (CHW share),Ballarat,35670,20574,57.7
2025,7,Lal Lal (CHW share),Ballarat,35670,20155,56.5
2025,8,Lal Lal (CHW share),Ballarat,35670,19929,55.9
2025,9,Lal Lal (CHW share),Ballarat,35670,19804,55.5
2010,1,Eppalock (Coliban share),Bendigo,54900,13973,25.5
2010,2,Eppalock (Coliban share),Bendigo,54900,14757,26.9
2010,3,Eppalock (Coliban share),Bendigo,54900,15697,28.6
2010,4,Eppalock (Coliban share),Bendigo,54900,17422,31.7
2010,5,Eppalock (Coliban share),Bendigo,54900,18804,34.3
2010,6,Eppalock (Coliban share),Bendigo,54900,18497,33.7
2010,7,Eppalock (Coliban share),Bendigo,54900,19158,34.9
2010,8,Eppalock (Coliban share),Bendigo,54900,29050,52.9
2010,9,Eppalock (Coliban share),Bendigo,54900,47333,86.2
2010,10,Eppalock (Coliban share),Bendigo,54900,47454,86.4
2010,11,Eppalock (Coliban share),Bendigo,54900,53896,98.2
2010,12,Eppalock (Coliban share),Bendigo,54900,55306,100.7
2011,1,Eppalock (Coliban share),Bendigo,54900,56015,102
2011,2,Eppalock (Coliban share),Bendigo,54900,55539,101.2
2011,3,Eppalock (Coliban share),Bendigo,54900,54555,99.4
2011,4,Eppalock (Coliban share),Bendigo,54900,54064,98.5
2011,5,Eppalock (Coliban share),Bendigo,54900,53750,97.9
2011,6,Eppalock (Coliban share),Bendigo,54900,53797,98
2011,7,Eppalock (Coliban share),Bendigo,54900,54900,100
2011,8,Eppalock (Coliban share),Bendigo,54900,54900,100
2011,9,Eppalock (Coliban share),Bendigo,54900,54900,100
2011,10,Eppalock (Coliban share),Bendigo,54900,54834,99.9
2011,11,Eppalock (Coliban share),Bendigo,54900,54682,99.6
2011,12,Eppalock (Coliban share),Bendigo,54900,54087,98.5
2012,1,Eppalock (Coliban share),Bendigo,54900,52859,96.3
2012,2,Eppalock (Coliban share),Bendigo,54900,53558,97.6
2012,3,Eppalock (Coliban share),Bendigo,54900,53355,97.2
2012,4,Eppalock (Coliban share),Bendigo,54900,52888,96.3
2012,5,Eppalock (Coliban share),Bendigo,54900,52556,95.7
2012,6,Eppalock (Coliban share),Bendigo,54900,52194,95.1
2012,7,Eppalock (Coliban share),Bendigo,54900,54837,99.9
2012,8,Eppalock (Coliban share),Bendigo,54900,57029,103.9
2012,9,Eppalock (Coliban share),Bendigo,54900,54837,99.9
2012,10,Eppalock (Coliban share),Bendigo,54900,54345,99
2012,11,Eppalock (Coliban share),Bendigo,54900,53545,97.5
2012,12,Eppalock (Coliban share),Bendigo,54900,52540,95.7
2013,1,Eppalock (Coliban share),Bendigo,54900,51646,94.1
2013,2,Eppalock (Coliban share),Bendigo,54900,49929,90.9
2013,3,Eppalock (Coliban share),Bendigo,54900,49168,89.6
2013,4,Eppalock (Coliban share),Bendigo,54900,48056,87.5
2013,5,Eppalock (Coliban share),Bendigo,54900,46820,85.3
2013,6,Eppalock (Coliban share),Bendigo,54900,46016,83.8
2013,7,Eppalock (Coliban share),Bendigo,54900,46221,84.2
2013,8,Eppalock (Coliban share),Bendigo,54900,50515,92
2013,9,Eppalock (Coliban share),Bendigo,54900,54837,99.9
2013,10,Eppalock (Coliban share),Bendigo,54900,54591,99.4
2013,11,Eppalock (Coliban share),Bendigo,54900,53887,98.2
2013,12,Eppalock (Coliban share),Bendigo,54900,52968,96.5
2014,1,Eppalock (Coliban share),Bendigo,54900,52172,95
2014,2,Eppalock (Coliban share),Bendigo,54900,50627,92.2
2014,3,Eppalock (Coliban share),Bendigo,54900,50184,91.4
2014,4,Eppalock (Coliban share),Bendigo,54900,49944,91
2014,5,Eppalock (Coliban share),Bendigo,54900,49972,91
2014,6,Eppalock (Coliban share),Bendigo,54900,49885,90.9
2014,7,Eppalock (Coliban share),Bendigo,54900,51302,93.4
2014,8,Eppalock (Coliban share),Bendigo,54900,51824,94.4
2014,9,Eppalock (Coliban share),Bendigo,54900,51727,94.2
